LL_CH_1s1s,LL_CH_2s1s,LL_CH_2px1s,LL_CH_2py1s,LL_CH_2pz1s,LL_C_1s1s,LL_C1_1s1s,LL_C1_1s2s,LL_C1_1s2px,LL_C1_1s2py,LL_C1_1s2pz,LL_C1_2s1s,LL_C1_2s2s,LL_C1_2s2px,LL_C1_2s2py,LL_C1_2s2pz,LL_C1_2px1s,LL_C1_2px2s,LL_C1_2px2px,LL_C1_2px2py,LL_C1_2px2pz,LL_C1_2py1s,LL_C1_2py2s,LL_C1_2py2px,LL_C1_2py2py,LL_C1_2py2pz,LL_C1_2pz1s,LL_C1_2pz2s,LL_C1_2pz2px,LL_C1_2pz2py,LL_C1_2pz2pz,LL_CH_1s1s,LL_CH_2s1s,LL_CH_2px1s,LL_CH_2py1s,LL_CH_2pz1s,LL_C_1s1s,LL_C1_1s1s,LL_C1_1s2s,LL_C1_1s2px,LL_C1_1s2py,LL_C1_1s2pz,LL_C1_2s1s,LL_C1_2s2s,LL_C1_2s2px,LL_C1_2s2py,LL_C1_2s2pz,LL_C1_2px1s,LL_C1_2px2s,LL_C1_2px2px,LL_C1_2px2py,LL_C1_2px2pz,LL_C1_2py1s,LL_C1_2py2s,LL_C1_2py2px,LL_C1_2py2py,LL_C1_2py2pz,LL_C1_2pz1s,LL_C1_2pz2s,LL_C1_2pz2px,LL_C1_2pz2py,LL_C1_2pz2pz,QU_CH_1s1s,QU_CH_2s1s,QU_CH_2px1s,QU_CH_2py1s,QU_CH_2pz1s
-0.098390677981373895,0.22961482091951263,0.087133749661812795,-0.10117579947577075,-0.5467309133297964,0.6443151395998572,2.0671551044875058,-0.23108994972234734,-0.0085630965101638895,-0.011332112802082923,0.010975140471302859,-0.23108994972234734,0.92902148224713321,0.0060444392745134246,0.0015162890674832756,-0.0016699954698153503,-0.0085630965101638895,0.0060444392745134246,0.54258206488372196,0.032019565810934757,0.0017705215558392433,-0.011332112802082923,0.0015162890674832756,0.032019565810934757,0.62757436630495378,0.041318564357325199,0.010975140471302859,-0.0016699954698153503,0.0017705215558392433,0.041318564357325199,0.64348891812607001,-0.011181208451159778,0.10004718115505357,0.061237300799927064,-0.038249364407446196,-0.23750125245575882,0.76003188356660889,15.891121688446422,-0.085890013704988569,-2.0367290848579107e-16,-6.7147377772749561e-16,-1.0183645424289553e-16,-0.085890013704988569,0.47224997337183794,5.057346038390753e-17,4.2629129810490883e-16,9.6264547795445128e-17,-2.0367290848579107e-16,5.057346038390753e-17,1.4777280778078759,-8.7657486512549067e-33,-4.3828743256274533e-33,-6.7147377772749561e-16,4.2629129810490883e-16,-8.7657486512549067e-33,1.4777280778078759,4.2266238222893646e-32,-1.0183645424289553e-16,9.6264547795445128e-17,-4.3828743256274533e-33,4.2266238222893646e-32,1.4777280778078756,-0.0095116060913411245,0.12879387500379061,0.069722774015472236,-0.042673651789077734,-0.26300024255644261
-0.099073382695907666,0.21464783157058831,-0.37869723997683202,-0.20431187667571099,0.36459513823216111,0.64243432648020071,2.0672870778517471,-0.21538170070037313,0.0012280254144738942,-0.0073181022836620521,-0.019965336528881078,-0.21538170070037313,0.85833677923477958,-0.005571478700840491,0.0065112334742349863,0.0058103078214062449,0.0012280254144738942,-0.005571478700840491,0.61939009316298732,0.075639378586575684,-0.023599671373872089,-0.0073181022836620521,0.0065112334742349863,0.075639378586575684,0.6001846424903583,-0.0063155930837976611,-0.019965336528881078,0.0058103078214062449,-0.023599671373872089,-0.0063155930837976611,0.60728128503180101,-0.0082848070446490483,0.12348792210325213,-0.20810835408227657,-0.083905559288767181,0.18682138843640053,0.76003188356660889,15.891121688446422,-0.085890013704988569,0.0,-5.427995956784144e-16,-4.4711623366329506e-16,-0.085890013704988569,0.47224997337183794,5.057346038390753e-17,2.8565932621171618e-17,1.5212905585580807e-16,0.0,5.057346038390753e-17,1.4777280778078759,7.84727539084642e-33,7.84727539084642e-33,-5.427995956784144e-16,2.8565932621171618e-17,7.84727539084642e-33,1.4777280778078759,7.84727539084642e-33,-4.4711623366329506e-16,1.5212905585580807e-16,7.84727539084642e-33,7.84727539084642e-33,1.4777280778078756,-0.00040082071192047171,0.16432588363901729,-0.2410959150142141,-0.098187065970652285,0.21389643147714679
-0.093837052997494619,0.22046703388281175,-0.57257065522538075,0.10298725010583266,-0.031393923082771162,0.65489136728535191,2.0686297390881538,-0.25132482129844758,0.0024157942426988569,-0.011816960188814731,-0.006573044332649592,-0.25132482129844758,1.0191726094923148,0.022448715829756744,-0.0071640304388596249,0.022040696707380174,0.0024157942426988569,0.022448715829756744,0.65586497102906904,0.021419460784530088,0.025200828163040846,-0.011816960188814731,-0.0071640304388596249,0.021419460784530088,0.61187301774418035,0.0054086444526225928,-0.006573044332649592,0.022040696707380174,0.025200828163040846,0.0054086444526225928,0.54804097841879618,-0.012180042628871799,0.081100343485773163,-0.20672553280641909,0.043872233897834574,-0.0049297149521544213,0.76003188356660889,15.891121688446422,-0.085890013704988569,-5.3432569605868696e-16,-1.8650757620554697e-15,-1.9735380344771609e-16,-0.085890013704988569,0.47224997337183794,1.7232121683341156e-16,1.6187808402067273e-16,7.0977817603491372e-17,-5.3432569605868696e-16,1.7232121683341156e-16,1.4777280778078759,1.569455078169284e-32,2.9439631132497484e-32,-1.8650757620554697e-15,1.6187808402067273e-16,1.569455078169284e-32,1.4777280778078759,7.84727539084642e-33,-1.9735380344771609e-16,7.0977817603491372e-17,2.9439631132497484e-32,7.84727539084642e-33,1.4777280778078756,-0.022108515908408358,0.10328730008915865,-0.21514493232951459,0.045807508224035405,-0.003305938735654042
-0.10436869743662858,0.23721603281682949,0.092558082277626241,-0.036287936551392383,-0.52479661485730678,0.64276979968204284,2.0678232797512757,-0.22880978710993793,-0.0032122779763724494,-0.022671107658075472,0.016090611087623038,-0.22880978710993793,0.91103417729899883,-0.025523350641471987,0.10298815406479472,-0.025981871541916137,-0.0032122779763724494,-0.025523350641471987,0.55713996251019737,0.050118850784033636,-0.0099753383638336857,-0.022671107658075472,0.10298815406479472,0.050118850784033636,0.58858386379427141,0.075448173557196324,0.016090611087623038,-0.025981871541916137,-0.0099753383638336857,0.075448173557196324,0.63085692753495948,-0.0099061272701497852,0.11218087992219911,0.068835701238797217,-0.004687822601725262,-0.26222704089379173,0.76003188356660889,15.891121688446422,-0.085890013704988569,-4.537931046718568e-16,-6.1264495473334631e-16,-8.2476295456030123e-16,-0.085890013704988569,0.47224997337183794,5.057346038390753e-17,1.0114692076781506e-16,2.4351123067888321e-16,-4.537931046718568e-16,5.057346038390753e-17,1.4777280778078759,-8.7657486512549067e-33,7.84727539084642e-33,-6.1264495473334631e-16,1.0114692076781506e-16,-8.7657486512549067e-33,1.4777280778078759,1.569455078169284e-32,-8.2476295456030123e-16,2.4351123067888321e-16,7.84727539084642e-33,1.569455078169284e-32,1.4777280778078756,-0.019627936568328938,0.14729653554728328,0.078477296996097484,0.00095632837705741003,-0.30281667168144721
-0.097575687648918108,0.22745521416258355,-0.4593407274907596,-0.081054625401233316,0.31398693100299102,0.65903658405928378,2.0664721215984381,-0.23248154002437263,0.004002909862651993,-0.010034847122087564,-0.015929342227717937,-0.23248154002437263,0.93212676480295553,0.016494716871448503,0.018169397961114556,0.035595898062720788,0.004002909862651993,0.016494716871448503,0.63446183873056616,0.066972077030972535,-0.04259136955131447,-0.010034847122087564,0.018169397961114556,0.066972077030972535,0.61673008543881258,0.0073648154437715718,-0.015929342227717937,0.035595898062720788,-0.04259136955131447,0.0073648154437715718,0.5402592388232812,-0.011432652318094906,0.096884740865181757,-0.18987776514764304,-0.0035520000828601671,0.15026567199701846,0.76003188356660889,15.891121688446422,-0.085890013704988569,-6.1412383920874737e-16,-2.4576728463337092e-16,-6.1439684452848547e-16,-0.085890013704988569,0.47224997337183794,5.8167040922260139e-17,1.4238002769094339e-16,1.1144733860865955e-16,-6.1412383920874737e-16,5.8167040922260139e-17,1.4777280778078759,0.0,2.5515993437074274e-32,-2.4576728463337092e-16,1.4238002769094339e-16,0.0,1.4777280778078759,0.0,-6.1439684452848547e-16,1.1144733860865955e-16,2.5515993437074274e-32,0.0,1.4777280778078756,-0.010779287179190621,0.12422861919657044,-0.20757776274183337,0.0023122997480187098,0.16915867951763733
-0.09386338277292379,0.23267067280656678,0.17257854818718713,-0.5004365179733774,0.22786800721559003,0.65798708464220779,2.0679147900975656,-0.23304736823359956,-0.013764804978429945,-0.00096337677579217437,-0.011197285305146427,-0.23304736823359956,0.93747808464147975,0.0048948106532893864,-0.010509419066973362,-0.013249200958136847,-0.013764804978429945,0.0048948106532893864,0.56291342443426617,0.011359549296864719,0.029606242707095283,-0.00096337677579217437,-0.010509419066973362,0.011359549296864719,0.66891563566701695,-0.010669080067217465,-0.011197285305146427,-0.013249200958136847,0.029606242707095283,-0.010669080067217465,0.58613482952083862,-0.012120681562537282,0.083514479850379908,0.074447328374604299,-0.18923481052265909,0.073263934884336052,0.76003188356660889,15.891121688446422,-0.085890013704988569,-3.3938336197489872e-16,-6.6121769216451104e-17,2.5593874571368754e-16,-0.085890013704988569,0.47224997337183794,8.0939042010336363e-17,1.995118929332866e-16,8.0939042010336363e-17,-3.3938336197489872e-16,8.0939042010336363e-17,1.4777280778078759,1.569455078169284e-32,7.84727539084642e-33,-6.6121769216451104e-17,1.995118929332866e-16,1.569455078169284e-32,1.4777280778078759,1.569455078169284e-32,2.5593874571368754e-16,8.0939042010336363e-17,7.84727539084642e-33,1.569455078169284e-32,1.4777280778078756,-0.0055060702378798738,0.1034943426689392,0.078850676504507639,-0.20220411800058938,0.072872581164876077
-0.10085114850038224,0.23218988727346856,-0.48780306528924755,-0.05213525753167797,0.22855968820192663,0.6568472458759993,2.0670541626271377,-0.2144195427652543,0.01115822055508028,-0.019082237235715772,-0.015981973044206697,-0.2144195427652543,0.84575270518592816,-0.028941099411586589,0.069777700333408355,0.014664583555785714,0.01115822055508028,-0.028941099411586589,0.63691785231796261,0.076880789125090845,-0.021389989369595276,-0.019082237235715772,0.069777700333408355,0.076880789125090845,0.56899520644235591,0.033514435698530416,-0.015981973044206697,0.014664583555785714,-0.021389989369595276,0.033514435698530416,0.57767438433788709,-0.0095066421047121374,0.11525062868128411,-0.25401014056992677,-0.01886264068060001,0.10850621692076715,0.76003188356660889,15.891121688446422,-0.085890013704988569,-4.2073222006363128e-16,-9.7805213139310647e-16,1.4848184707898564e-16,-0.085890013704988569,0.47224997337183794,1.8816904456306938e-17,2.0019403499737213e-16,4.987797323332165e-17,-4.2073222006363128e-16,1.8816904456306938e-17,1.4777280778078759,0.0,3.5826870184815329e-32,-9.7805213139310647e-16,2.0019403499737213e-16,0.0,1.4777280778078759,7.84727539084642e-33,1.4848184707898564e-16,4.987797323332165e-17,3.5826870184815329e-32,7.84727539084642e-33,1.4777280778078756,-0.00084187646487915294,0.14980394189641641,-0.29442665355463959,-0.021722975346382227,0.12417909210784804
-0.10614990907113479,0.2149148628254211,-0.53542767874591901,0.12097489448009158,0.036110197562164499,0.61450611019038304,2.0677241004402243,-0.22964625277099399,0.0075234435291456608,-0.018949017148094386,-0.0056258752175211068,-0.22964625277099399,0.92129506237732517,0.023709002594654603,0.022768913681797669,-0.002288253822007395,0.0075234435291456608,0.023709002594654603,0.66490322015100933,0.022954847677623659,0.0077633082593988427,-0.018949017148094386,0.022768913681797669,0.022954847677623659,0.59950036303788123,0.028828026325117218,-0.0056258752175211068,-0.002288253822007395,0.0077633082593988427,0.028828026325117218,0.55772664172820674,-0.0066610112756375411,0.13272730378939004,-0.30137060012055461,0.064508083943190284,0.015607954970963541,0.76003188356660889,15.891121688446422,-0.085890013704988569,-2.4012359142289207e-16,8.381966406651657e-17,-3.846829923370325e-16,-0.085890013704988569,0.47224997337183794,1.4195563520698274e-16,0.0,0.0,-2.4012359142289207e-16,1.4195563520698274e-16,1.4777280778078759,0.0,0.0,8.381966406651657e-17,0.0,0.0,1.4777280778078759,0.0,-3.846829923370325e-16,0.0,0.0,0.0,1.4777280778078756,-0.018533593080316591,0.18023317940713063,-0.35320139316680826,0.074316343282958094,0.016308006872471744
-0.10165464567888861,0.22408261591459958,-0.43241323579198004,-0.16355157491967492,0.30001018135559965,0.63682274573403208,2.0681085370051746,-0.2290541960664437,-0.0020081147195514957,-0.0034292475690621623,-0.023760795960597256,-0.2290541960664437,0.91749996261003408,0.057867293789003141,-0.025350051377305977,0.062185947268025475,-0.0020081147195514957,0.057867293789003141,0.64552346889848855,0.04012539719534873,-0.036246691482578607,-0.0034292475690621623,-0.025350051377305977,0.04012539719534873,0.64563424620525323,0.025067271830821899,-0.023760795960597256,0.062185947268025475,-0.036246691482578607,0.025067271830821899,0.5309055392453077,-0.0096697644493866849,0.11402539215110916,-0.20435455815268005,-0.075805652912550536,0.16700241727726139,0.76003188356660889,15.891121688446422,-0.085890013704988569,0.0,7.0465922049392811e-17,-2.2931026559021668e-16,-0.085890013704988569,0.47224997337183794,5.057346038390753e-17,-6.0731163252857679e-17,4.0469521005168181e-17,0.0,5.057346038390753e-17,1.4777280778078759,-2.4460299432947747e-32,3.92363769542321e-33,7.0465922049392811e-17,-6.0731163252857679e-17,-2.4460299432947747e-32,1.4777280778078759,0.0,-2.2931026559021668e-16,4.0469521005168181e-17,3.92363769542321e-33,0.0,1.4777280778078756,-0.019102686011597647,0.15067615341825058,-0.23053603597218911,-0.089876632025198605,0.19364032317678773
-0.089167542509326056,0.23975310600369201,-0.49260619003777367,-0.019884024414647913,0.32241454513877454,0.69324068825205898,2.0677290011696776,-0.23696543744669102,8.144822836383725e-05,-0.0095015331079348134,-0.013937876886122245,-0.23696543744669102,0.95484248345012168,-0.0081115483931612428,-0.016135186439580472,0.01959831565676028,8.144822836383725e-05,-0.0081115483931612428,0.64931717152432178,0.046964462232032878,-0.036633483082970382,-0.0095015331079348134,-0.016135186439580472,0.046964462232032878,0.59703456503794816,0.018958272573129542,-0.013937876886122245,0.01959831565676028,-0.036633483082970382,0.018958272573129542,0.56063002541626061,-0.012095680979646235,0.065700954822568935,-0.14613800180540432,0.0081291373397882442,0.10583883739845229,0.76003188356660889,15.891121688446422,-0.085890013704988569,-7.5343871102996806e-16,-2.8686084996472686e-16,-5.2892513727158344e-16,-0.085890013704988569,0.47224997337183794,1.8816904456306938e-17,1.9113812128971848e-16,8.616060841670578e-17,-7.5343871102996806e-16,1.8816904456306938e-17,1.4777280778078759,7.1653740369630658e-32,0.0,-2.8686084996472686e-16,1.9113812128971848e-16,7.1653740369630658e-32,1.4777280778078759,2.9439631132497484e-32,-5.2892513727158344e-16,8.616060841670578e-17,0.0,2.9439631132497484e-32,1.4777280778078756,0.0068078018489114486,0.076103500151813219,-0.14252574885915978,0.010253415043638385,0.106332957401578
-0.1031568908176153,0.23009566173799115,0.13696108129636694,-0.36721816550446001,0.39258147922655501,0.63298082198740069,2.0674648284054351,-0.22466700572190251,-0.011285617558408623,-0.0033817126495482852,-0.016433001603025993,-0.22466700572190251,0.89915938379800453,0.019250264963103003,-0.00064882625628543723,-0.0014901630926512301,-0.011285617558408623,0.019250264963103003,0.53703827914461777,0.011074164178455123,0.016480348201696738,-0.0033817126495482852,-0.00064882625628543723,0.011074164178455123,0.674795955259332,-0.023220804222167185,-0.016433001603025993,-0.0014901630926512301,0.016480348201696738,-0.023220804222167185,0.60934843485567247,-0.0089364419954806873,0.11927719244724511,0.093668377895660321,-0.17942666049453848,0.19962520860812905,0.76003188356660889,15.891121688446422,-0.085890013704988569,-5.7521487585691765e-18,-1.0538287536267105e-15,-1.4449981516095656e-16,-0.085890013704988569,0.47224997337183794,8.0556805347666216e-17,-6.0731163252857679e-17,0.0,-5.7521487585691765e-18,8.0556805347666216e-17,1.4777280778078759,-1.2230149716473873e-32,0.0,-1.0538287536267105e-15,-6.0731163252857679e-17,-1.2230149716473873e-32,1.4777280778078759,0.0,-1.4449981516095656e-16,0.0,0.0,0.0,1.4777280778078756,-0.0096468660135962583,0.15859031593216116,0.10757774417664447,-0.20695478551719565,0.2281325930347182
-0.092148615726090718,0.24165805001465837,0.40606440181346448,-0.36538065385964402,0.1622071082823015,0.70211967735958569,2.0667280824227756,-0.22728797443227786,-0.020473064821428952,-0.0071905246113398331,-0.0052013604531946393,-0.22728797443227786,0.90678552497759313,0.066255789821064462,0.018885523188367052,-0.016024188981812074,-0.020473064821428952,0.066255789821064462,0.55669040694221894,-0.043403916764474491,0.04535088534896118,-0.0071905246113398331,0.018885523188367052,-0.043403916764474491,0.66504701289563983,0.015056152880471414,-0.0052013604531946393,-0.016024188981812074,0.04535088534896118,0.015056152880471414,0.54746348622325347,-0.012227333995943028,0.077988891773530855,0.1545886714979208,-0.11847559218898618,0.06467853924683567,0.76003188356660889,15.891121688446422,-0.085890013704988569,1.096367213866744e-16,-1.144428014350978e-15,-1.2078060980129656e-16,-0.085890013704988569,0.47224997337183794,-1.518279081321442e-17,2.4352694845875846e-16,2.5286730191953762e-17,1.096367213866744e-16,-1.518279081321442e-17,1.4777280778078759,-1.2230149716473873e-32,-3.0575374291184683e-33,-1.144428014350978e-15,2.4352694845875846e-16,-1.2230149716473873e-32,1.4777280778078759,-4.3828743256274533e-33,-1.2078060980129656e-16,2.5286730191953762e-17,-3.0575374291184683e-33,-4.3828743256274533e-33,1.4777280778078756,0.0089984660442312681,0.093042530371049773,0.16511525866488028,-0.121085954849263,0.068442049960745738
-0.10154988987423973,0.20509932066225567,-0.49104674277362687,-0.0752295042628192,0.27584825039646244,0.62505110242764661,2.0679715809108519,-0.23931209192258829,0.0028474000644011718,-0.0083841597888341772,-0.011103434549538488,-0.23931209192258829,0.9695179054341676,0.03502503936531777,0.0045565057769535872,-0.011869936086939096,0.0028474000644011718,0.03502503936531777,0.65233546140959697,0.056340297707068068,-0.019391502580599261,-0.0083841597888341772,0.0045565057769535872,0.056340297707068068,0.60492719039566056,0.019270002314839201,-0.011103434549538488,-0.011869936086939096,-0.019391502580599261,0.019270002314839201,0.57839373676298522,-0.0086459768919377143,0.1211991560371469,-0.24076700007963725,-0.020459811494301983,0.15634865943777529,0.76003188356660889,15.891121688446422,-0.085890013704988569,-2.9747352994164045e-16,-9.1922330839895726e-16,-3.1717823247867964e-16,-0.085890013704988569,0.47224997337183794,5.057346038390753e-17,1.6187808402067273e-16,8.5643515672078879e-17,-2.9747352994164045e-16,5.057346038390753e-17,1.4777280778078759,1.569455078169284e-32,3.92363769542321e-33,-9.1922330839895726e-16,1.6187808402067273e-16,1.569455078169284e-32,1.4777280778078759,7.84727539084642e-33,-3.1717823247867964e-16,8.5643515672078879e-17,3.92363769542321e-33,7.84727539084642e-33,1.4777280778078756,-0.025813966252239393,0.16390028151766403,-0.27276989010315011,-0.023918837460527212,0.18061440229176853
-0.10473442126949602,0.21600169580582576,0.14266738909994905,-0.41164654804032319,0.35208472307464866,0.61922601282389522,2.0676316978089013,-0.23393365181006331,-0.0064765396196024422,-0.0013718042562015174,-0.015840361652786759,-0.23393365181006331,0.94423231735302748,-0.015961474551501754,0.024198555932479038,0.0028044238156342332,-0.0064765396196024422,-0.015961474551501754,0.56847860539003137,0.020655945526645833,0.019625506107671813,-0.0013718042562015174,0.024198555932479038,0.020655945526645833,0.68878493347101499,-0.028819768172524407,-0.015840361652786759,0.0028044238156342332,0.019625506107671813,-0.028819768172524407,0.58136986041134286,-0.0075846157276989942,0.12765759959330683,0.12233674293055355,-0.19541024827120199,0.19121245409025686,0.76003188356660889,15.891121688446422,-0.085890013704988569,2.6187999822099512e-18,-6.7147377772749561e-16,0.0,-0.085890013704988569,0.47224997337183794,5.057346038390753e-17,3.0425811171161614e-16,7.0977817603491372e-17,2.6187999822099512e-18,5.057346038390753e-17,1.4777280778078759,1.569455078169284e-32,-2.1914371628137267e-33,-6.7147377772749561e-16,3.0425811171161614e-16,1.569455078169284e-32,1.4777280778078759,7.84727539084642e-33,0.0,7.0977817603491372e-17,-2.1914371628137267e-33,7.84727539084642e-33,1.4777280778078756,-0.02103130383790763,0.17309321860922852,0.14161478969147956,-0.22366058601744693,0.22224064776908706
-0.10917273222954572,0.21840147448750158,0.18416940786098565,-0.15456980966155409,-0.49208631799179725,0.59292708981616682,2.0691828475491651,-0.22605906775883144,-0.012303177703017381,-0.010446241019972609,0.01092136899746389,-0.22605906775883144,0.90818496873941001,-0.034169765745592634,0.011823814277057206,0.0077217766853446982,-0.012303177703017381,-0.034169765745592634,0.62105037110400896,0.024271089433024431,-0.0053375422407395332,-0.010446241019972609,0.011823814277057206,0.024271089433024431,0.61386510481889933,0.05614241733708298,0.01092136899746389,0.0077217766853446982,-0.0053375422407395332,0.05614241733708298,0.63965167650537391,-0.0042637538047207374,0.14430339451395824,0.11445527725128693,-0.088650156098027899,-0.29528992628997353,0.76003188356660889,15.891121688446422,-0.085890013704988569,-3.357368888637478e-16,-3.8235497589921484e-16,-2.0002643537464017e-16,-0.085890013704988569,0.47224997337183794,5.057346038390753e-17,1.6187808402067273e-16,5.0573460383907524e-17,-3.357368888637478e-16,5.057346038390753e-17,1.4777280778078759,1.569455078169284e-32,-4.3828743256274533e-33,-3.8235497589921484e-16,1.6187808402067273e-16,1.569455078169284e-32,1.4777280778078759,1.569455078169284e-32,-2.0002643537464017e-16,5.0573460383907524e-17,-4.3828743256274533e-33,1.569455078169284e-32,1.4777280778078756,-0.020146917355305598,0.19861843365099144,0.13284144175861345,-0.10743080997291821,-0.34940115484805362
-0.093797868890375641,0.22837543112527522,0.28656732722695755,-0.078643852322076269,-0.49386316049631923,0.67802751492387747,2.0664828098070744,-0.23532544762503263,-0.012181769143923511,-0.011882394514246025,0.0054474462806053401,-0.23532544762503263,0.94467621350351305,0.026311800410745996,0.021451402233665751,0.0054425283910573309,-0.012181769143923511,0.026311800410745996,0.53292323447025458,0.0051489833621850313,-0.04344961838755787,-0.011882394514246025,0.021451402233665751,0.0051489833621850313,0.61637413979553912,0.059267280650967584,0.0054474462806053401,0.0054425283910573309,-0.04344961838755787,0.059267280650967584,0.63695728643040295,-0.012097273944078278,0.084294080965202439,0.12619274642179323,-0.0097942426950366635,-0.17710037086164326,0.76003188356660889,15.891121688446422,-0.085890013704988569,-1.6479347434994376e-16,-1.1376484176932271e-15,-4.5299630362133769e-17,-0.085890013704988569,0.47224997337183794,7.1190013845471695e-17,3.7633808912613876e-17,2.4351123067888321e-16,-1.6479347434994376e-16,7.1190013845471695e-17,1.4777280778078759,1.8882298635929761e-32,9.4411493179648831e-33,-1.1376484176932271e-15,3.7633808912613876e-17,1.8882298635929761e-32,1.4777280778078759,1.8882298635929766e-32,-4.5299630362133769e-17,2.4351123067888321e-16,9.4411493179648831e-33,1.8882298635929766e-32,1.4777280778078756,-0.0055999018782689645,0.10533371829692639,0.13723824009064539,-0.0037731505857987345,-0.1852444964805077
-0.091914130957758702,0.2420267794806881,-0.16303547830954215,-0.021624502481158103,-0.54987553076759998,0.68870148894620198,2.06766778167664,-0.23934234113068098,-0.009051069063654011,-0.01699873427815575,0.013435554954579468,-0.23934234113068098,0.96145430702313905,0.049998011991743738,0.026846495561547449,-0.03427484719246246,-0.009051069063654011,0.049998011991743738,0.5433554097506168,0.020982584376826017,0.057357673227742337,-0.01699873427815575,0.026846495561547449,0.020982584376826017,0.62097624062372658,0.025198098154542069,0.013435554954579468,-0.03427484719246246,0.057357673227742337,0.025198098154542069,0.61821421974200463,-0.012126651623188819,0.066754692965811296,-0.04000697373658979,-0.011110974057362187,-0.177968146927522,0.76003188356660889,15.891121688446422,-0.085890013704988569,-3.2248529631073213e-16,-8.2819480766821421e-16,-2.0885091108311018e-16,-0.085890013704988569,0.47224997337183794,1.2663012942187397e-16,1.6187808402067273e-16,-2.6186554694582376e-17,-3.2248529631073213e-16,1.2663012942187397e-16,1.4777280778078759,1.569455078169284e-32,0.0,-8.2819480766821421e-16,1.6187808402067273e-16,1.569455078169284e-32,1.4777280778078759,0.0,-2.0885091108311018e-16,-2.6186554694582376e-17,0.0,0.0,1.4777280778078756,0.0042078806920098416,0.076457830132749899,-0.035191609678979031,-0.01319776077065412,-0.17853422649045966
-0.091963543062722239,0.22422489018541797,0.036511022861523031,-0.028302698449597589,0.60073526136985056,0.6295626210117532,2.0666404900767561,-0.21623437258909434,-0.0015803287155043109,0.0047324077991482954,0.0017300840819837373,-0.21623437258909434,0.85713400007693519,-0.0074689276115222011,-0.016768837938369481,-0.012499914117556687,-0.0015803287155043109,-0.0074689276115222011,0.64142093343535911,-0.0027331870709364353,0.0055542544117406639,0.0047324077991482954,-0.016768837938369481,-0.0027331870709364353,0.64635057527137862,-0.012647576467198933,0.0017300840819837373,-0.012499914117556687,0.0055542544117406639,-0.012647576467198933,0.64739382221145869,-0.0114939804952983,0.096041662927083604,0.0,0.0,0.24054652425810247,0.76003188356660889,15.891121688446422,-0.085890013704988569,0.0,0.0,0.0,-0.085890013704988569,0.47224997337183794,0.0,0.0,0.0,0.0,0.0,1.4777280778078759,0.0,0.0,0.0,0.0,0.0,1.4777280778078759,0.0,0.0,0.0,0.0,0.0,1.4777280778078756,-0.00032762517135135342,0.11885816673380696,-0.0053640280313060444,0.0019771390287020222,0.20301936487335748
-0.088550396909164497,0.24536723248468711,0.0039441059479523831,-0.0065007380446604913,0.60663088924658914,0.64176552717273561,2.0676002606303467,-0.2060334265795753,-0.0017471827924479986,0.0068618455844306481,0.0017866282017324345,-0.2060334265795753,0.81378638280365811,-0.0025672019891692099,-0.017420602507909416,0.01549654340345352,-0.0017471827924479986,-0.0025672019891692099,0.65582482196702796,-0.022679111896030828,-0.0039758482507888729,0.0068618455844306481,-0.017420602507909416,-0.022679111896030828,0.67304360554688991,-0.0012442033005412023,0.0017866282017324345,0.01549654340345352,-0.0039758482507888729,-0.0012442033005412023,0.64858580373979868,-0.012210983503256856,0.079329708183421999,0.0,0.0,0.20788419332982078,0.76003188356660889,15.891121688446422,-0.085890013704988569,0.0,0.0,0.0,-0.085890013704988569,0.47224997337183794,0.0,0.0,0.0,0.0,0.0,1.4777280778078759,0.0,0.0,0.0,0.0,0.0,1.4777280778078759,0.0,0.0,0.0,0.0,0.0,1.4777280778078756,0.020613114792608245,0.091343315912107509,0.0016818320522216477,0.0032457516342032349,0.16337205569455321
-0.095369744758636785,0.28635007992501021,-0.010249087406161685,-0.023643215533958886,0.59980330668156567,0.66700585567591797,2.0684097069562863,-0.24076898814053541,0.0057794582091320913,0.0095005589564802137,-0.0025621439260869738,-0.24076898814053541,0.9625473859250524,-0.031361194521799494,-0.0683075082323088,0.018901074141235333,0.0057794582091320913,-0.031361194521799494,0.63663079613756723,0.0015511918593053564,0.0056826193822307816,0.0095005589564802137,-0.0683075082323088,0.0015511918593053564,0.65611414959554926,2.2413625196060494e-05,-0.0025621439260869738,0.018901074141235333,0.0056826193822307816,2.2413625196060494e-05,0.61043284641815265,-0.011122593514720589,0.048872032801974122,0.0,0.0,0.14631567949882202,0.76003188356660889,15.891121688446422,-0.085890013704988569,0.0,0.0,0.0,-0.085890013704988569,0.47224997337183794,0.0,0.0,0.0,0.0,0.0,1.4777280778078759,0.0,0.0,0.0,0.0,0.0,1.4777280778078759,0.0,0.0,0.0,0.0,0.0,1.4777280778078756,0.02621764616594147,0.046762853965157579,-0.0026561820153741381,0.00066200783165182016,0.071837793584506496
