H1nuc_LL_CH_1s1s,H1nuc_LL_CH_2s1s,H1nuc_LL_CH_2px1s,H1nuc_LL_CH_2py1s,H1nuc_LL_CH_2pz1s,H1nuc_LL_C_1s1s,H1nuc_LL_C1_1s1s,H1nuc_LL_C1_1s2s,H1nuc_LL_C1_1s2px,H1nuc_LL_C1_1s2py,H1nuc_LL_C1_1s2pz,H1nuc_LL_C1_2s1s,H1nuc_LL_C1_2s2s,H1nuc_LL_C1_2s2px,H1nuc_LL_C1_2s2py,H1nuc_LL_C1_2s2pz,H1nuc_LL_C1_2px1s,H1nuc_LL_C1_2px2s,H1nuc_LL_C1_2px2px,H1nuc_LL_C1_2px2py,H1nuc_LL_C1_2px2pz,H1nuc_LL_C1_2py1s,H1nuc_LL_C1_2py2s,H1nuc_LL_C1_2py2px,H1nuc_LL_C1_2py2py,H1nuc_LL_C1_2py2pz,H1nuc_LL_C1_2pz1s,H1nuc_LL_C1_2pz2s,H1nuc_LL_C1_2pz2px,H1nuc_LL_C1_2pz2py,H1nuc_LL_C1_2pz2pz,H1nuc_CH_1s1s,H1nuc_QU_CH_2s1s,H1nuc_QU_CH_2px1s,H1nuc_QU_CH_2py1s,H1nuc_QU_CH_2pz1s
-1.8889979379337127,-6.6183080246632926,-5.2503113570323814,-0.072825399299103616,1.8359518605826652,-10.708412888307832,-43.229257456209389,-6.5706752118652361,0.089373491475384509,-0.00564749929822966,0.074703217680416767,-6.5706752118652361,-14.681837451654864,1.0211678552185679,-0.088327210846664603,0.8468581434473077,0.089373491475384509,1.0211678552185679,-14.58114753853887,-0.11622443233085911,-0.24914723345276624,-0.00564749929822966,-0.088327210846664603,-0.11622443233085911,-14.885459578428348,-0.043130764943810726,0.074703217680416767,0.8468581434473077,-0.24914723345276624,-0.043130764943810726,-14.439187416087837,-1.9052787784240226,-6.707068076850943,-5.2956334110443679,-0.081923796407973662,1.825004992673932
-1.8164881895953311,-6.2108946166153709,-4.9482124363223443,0.01550774703599278,1.9106438038992304,-10.199476039470458,-41.993238323337259,-6.2636945410749547,0.057013769487525345,0.017398911151442202,0.049448214647282045,-6.2636945410749547,-13.47379717305088,0.67717100226632376,0.17806191049377434,0.58587223258665633,0.057013769487525345,0.67717100226632376,-13.384223229441343,-0.14487334313885031,-0.1296717268514013,0.017398911151442202,0.17806191049377434,-0.14487334313885031,-13.593804888380554,-0.055965779380706071,0.049448214647282045,0.58587223258665633,-0.1296717268514013,-0.055965779380706071,-13.308673636725842,-1.8021458163307289,-6.3098670846186424,-4.9825245814377741,-0.0066671749556854593,1.9188476315568188
-1.6327271408740569,-5.9836690166851181,-4.3810107479880793,-0.034229659392203779,2.7680605665853655,-10.238229906039466,-42.678269277314911,-6.4338304747851911,0.086977040982617521,-0.0045565242659274773,0.046263292543957814,-6.4338304747851911,-14.164720403468021,1.0124269799174499,-0.064748045141577698,0.5319205842909317,0.086977040982617521,1.0124269799174499,-14.102235469990346,-0.034739072593081469,-0.13239039443627779,-0.0045565242659274773,-0.064748045141577698,-0.034739072593081469,-14.358391013072936,-0.048827729235483036,0.046263292543957814,0.5319205842909317,-0.13239039443627779,-0.048827729235483036,-13.894873835193861,-1.6365058037039351,-6.0551764965238686,-4.3788092691617342,-0.04043327514122963,2.7801771786493514
-1.1461661886511445,-4.7807465137233081,-4.1544435186314113,-0.047593958434537745,1.5147420308969224,-9.6581299392279671,-42.143060657283925,-6.3009047831201697,0.05708601211753523,-0.0052942731368384073,0.05398809153287458,-6.3009047831201697,-13.645345349423364,0.66306144891333862,-0.067740011949948636,0.64017233411449981,0.05708601211753523,0.66306144891333862,-13.478143475426958,-0.061620050770722488,-0.13342292950734017,-0.0052942731368384073,-0.067740011949948636,-0.061620050770722488,-13.831544026903231,0.02770508381001479,0.05398809153287458,0.64017233411449981,-0.13342292950734017,0.02770508381001479,-13.489554472374994,-1.1641542429264018,-4.8073461813838625,-4.0814578730670981,-0.063059111272668514,1.4865969335312852
-1.6477915798353722,-5.977401022014055,-4.6293559913730133,-0.066193799526615055,2.2923876468225828,-10.174965154346063,-42.536679594435761,-6.3986649221863408,0.080015618890865642,-0.015032772487025189,0.053566984123027649,-6.3986649221863408,-14.02648961733812,0.93834124759577509,-0.17869791031220697,0.62301549652291532,0.080015618890865642,0.93834124759577509,-13.960054665071413,-0.0039133832151767578,-0.17221657127481138,-0.015032772487025189,-0.17869791031220697,-0.0039133832151767578,-14.164694669338072,-0.052109693728862573,0.053566984123027649,0.62301549652291532,-0.17221657127481138,-0.052109693728862573,-13.817089648421673,-1.6487798011895736,-6.0508129630830885,-4.6286824300944076,-0.069399143614518349,2.2977483082419847
-1.4347443563637932,-5.5205811666624713,-4.4113100441683937,-0.017369022060301768,2.0495036138005829,-9.9496059847327469,-42.753905011121489,-6.4526155449164415,0.087420473286392311,-0.0038084461155579175,0.044086147719389193,-6.4526155449164415,-14.23679535200041,1.0125286848213464,-0.053361478767530446,0.51827820444285233,0.087420473286392311,1.0125286848213464,-14.15828021441814,0.0026939531860925986,-0.14268452449538496,-0.0038084461155579175,-0.053361478767530446,0.0026939531860925986,-14.427361790541346,-0.06806591458121404,0.044086147719389193,0.51827820444285233,-0.14268452449538496,-0.06806591458121404,-13.985819735275829,-1.4504471703598338,-5.5728618185503995,-4.3832723403889462,-0.01630767515723705,2.0387352173757867
-1.5765875642158591,-5.8380969433484591,-4.7281328261274442,-0.012434879691795193,1.7853696580048442,-10.091966673632331,-42.785030803699058,-6.4603460233116223,0.086726319240791772,-0.0035969559267649068,0.052712506574097477,-6.4603460233116223,-14.270521412654926,1.0061171171334429,-0.047683623219003768,0.59772172241408861,0.086726319240791772,1.0061171171334429,-14.20086439456283,0.015373833888980289,-0.15961680523065866,-0.0035969559267649068,-0.047683623219003768,0.015373833888980289,-14.480737648487965,-0.076487319753327232,0.052712506574097477,0.59772172241408861,-0.15961680523065866,-0.076487319753327232,-13.990019188165805,-1.5825295641478689,-5.9055939026674142,-4.7330367547702341,-0.0013427620288196454,1.7732916614511773
-2.0232091376744159,-6.6910567327337906,-4.9168449699488805,0.0026783556353495858,2.6109875334724801,-10.500113880449963,-42.393981884757274,-6.3632241623619805,0.068652500855709231,0.010180166877426157,0.046663623521515568,-6.3632241623619805,-13.872782808421672,0.8110281791600833,0.08464538637967528,0.51655379155262671,0.068652500855709231,0.8110281791600833,-13.764885256359825,-0.11182211087454674,-0.11404253497469244,0.010180166877426157,0.08464538637967528,-0.11182211087454674,-14.091323496216891,-0.12926164475238852,0.046663623521515568,0.51655379155262671,-0.11404253497469244,-0.12926164475238852,-13.625173359218547,-2.0023758875642312,-6.8027332408686796,-4.980126041913068,-0.0049369503411160059,2.6353813468490803
-1.324071745693558,-5.3970421067007575,-4.6471054688070641,-0.049103519001729989,1.5278385974436617,-10.256227456852411,-42.84044934200444,-6.4741099044428614,0.052561056710346672,0.0010355461119306644,0.050224348700382518,-6.4741099044428614,-14.318161999710533,0.59673916320004394,-0.020867532100577124,0.56933675926451244,0.052561056710346672,0.59673916320004394,-14.049210731907603,-0.095112794515467627,-0.1428457554110579,0.0010355461119306644,-0.020867532100577124,-0.095112794515467627,-14.738129911213047,-0.092027547815830779,0.050224348700382518,0.56933675926451244,-0.1428457554110579,-0.092027547815830779,-14.026955406938685,-1.347827360876948,-5.4376886962612678,-4.6048795170019892,-0.047171452533525393,1.5044613870380323
-0.93549728211265881,-4.3027101610030734,0.016384564824125231,0.80749569076464534,4.0053474095037824,-9.6942760574721412,-42.960083871843167,-6.5038226198916886,0.050879048645742275,0.068450063675216319,-0.060466417085555321,-6.5038226198916886,-14.429723443609509,0.56831029100378283,0.802157754612709,-0.6721494694779625,0.050879048645742275,0.56831029100378283,-14.639702654962971,0.17503946197716425,0.1599158802727608,0.068450063675216319,0.802157754612709,0.17503946197716425,-14.397645872593577,0.096254260841302536,-0.060466417085555321,-0.6721494694779625,0.1599158802727608,0.096254260841302536,-14.111461033947808,-1.0013286624759379,-4.2894619583414881,-0.0078012364767368336,0.81012207049836982,3.8774043722192348
-2.2794915823447051,-7.2817234523498824,3.2778371289662376,2.3842385433288666,4.3872432838439117,-11.073667878151284,-42.6023023848403,-6.4149630910462827,0.048997763453676589,0.01143916875118485,-0.076310694750988839,-6.4149630910462827,-14.058266266964502,0.50264448738588463,0.15374388494824187,-0.88386178219912703,0.048997763453676589,0.50264448738588463,-14.001519008972396,0.28910070970191837,0.198498374805373,0.01143916875118485,0.15374388494824187,0.28910070970191837,-14.050154263650535,-0.12915237613447,-0.076310694750988839,-0.88386178219912703,0.198498374805373,-0.12915237613447,-13.98662847110681,-2.2635941856027104,-7.4167606149733203,3.3235600324725341,2.4226686814481839,4.4773399916797372
-1.6815128958310313,-6.2510852707686055,4.9261175719932151,0.51972586131142884,-2.1919654521414609,-10.692038233518485,-43.160727988951116,-6.5536550737200674,-0.075049934430786905,0.012611388217277822,-0.044715268869563569,-6.5536550737200674,-14.630481513250722,-0.85688750627577137,0.16398434023511632,-0.50132320388036711,-0.075049934430786905,-0.85688750627577137,-14.469486546860667,-0.081976877591044273,-0.14209534910884605,0.012611388217277822,0.16398434023511632,-0.081976877591044273,-15.026781027734593,0.0019993494123634326,-0.044715268869563569,-0.50132320388036711,-0.14209534910884605,0.0019993494123634326,-14.254439357166957,-1.6931704300932651,-6.323812309774449,4.942751676518836,0.51954171778582481,-2.1834641245098769
-1.9085761150199798,-6.7636067005800093,5.3887355942500257,0.79015925408505894,-1.9154342754123972,-11.037193384946207,-43.070225703688109,-6.5311777047582087,-0.05126008734973124,-0.0035195607367842358,-0.067959469892245661,-6.5311777047582087,-14.527371129603809,-0.59772061274280319,-0.0022793787648384134,-0.76087059756026165,-0.05126008734973124,-0.59772061274280319,-14.24138104099665,-0.032315558555519042,-0.15415710734728,-0.0035195607367842358,-0.0022793787648384134,-0.032315558555519042,-14.902010377505079,-0.15249510619021747,-0.067959469892245661,-0.76087059756026165,-0.15415710734728,-0.15249510619021747,-14.299511698250971,-1.9229339389340268,-6.8600034189638057,5.427442583632522,0.79481733918249586,-1.9247445657511282
-0.97809823933013917,-4.3733533077732751,3.8727990618915933,1.4030605651182828,0.58120368757580598,-9.6612219921186355,-42.238481672141354,-6.3246037750658015,-0.021738340257144235,0.0014532925912861677,-0.069206546761941212,-6.3246037750658015,-13.739880386426126,-0.25020993149322507,0.038054863079856394,-0.79933356452717008,-0.021738340257144235,-0.25020993149322507,-13.435531646692642,0.10261334062272458,-0.037462933193666892,0.0014532925912861677,0.038054863079856394,0.10261334062272458,-13.976022265747062,-0.15422886612687434,-0.069206546761941212,-0.79933356452717008,-0.037462933193666892,-0.15422886612687434,-13.670062227956183,-1.0080611681539218,-4.3838538867790966,3.7610644639220876,1.3913963282036605,0.55817646356794859
-1.7433013563926258,-6.1988208534226956,-1.1427579400269132,-4.2199833037021799,-2.9393883535846417,-10.282617553686606,-42.810791148180748,-6.4667439223888543,-0.045261527489642309,0.047632327126055994,0.060061260025476168,-6.4667439223888543,-14.287992348540728,-0.52015878493662859,0.57503001104403018,0.67338643124288833,-0.045261527489642309,-0.52015878493662859,-13.984215226101517,0.095327012635746597,0.050934621843624905,0.047632327126055994,0.57503001104403018,0.095327012635746597,-14.268119072589464,0.21496588063218169,0.060061260025476168,0.67338643124288833,0.050934621843624905,0.21496588063218169,-14.472622510959791,-1.7430996160686805,-6.2804097321951247,-1.140666230703629,-4.2440602225225383,-2.9548356945260355
-1.4864154689880684,-5.6442193329347923,-2.8628732853427517,-3.9778532847255792,-0.6429485774330348,-10.005928833024075,-42.793274621311667,-6.4623934694910279,-0.0073401888505225631,0.068503380474200834,0.064573583718575911,-6.4623934694910279,-14.264236818709115,-0.10651447443141748,0.80684140105541191,0.72731682089856553,-0.0073401888505225631,-0.10651447443141748,-13.952377544289462,0.1055278249920137,-0.094406279682431204,0.068503380474200834,0.80684140105541191,0.1055278249920137,-14.217426919701895,0.091730510947874697,0.064573583718575911,0.72731682089856553,-0.094406279682431204,0.091730510947874697,-14.484276960376043,-1.5048505016846743,-5.7012077989411001,-2.8391842276246173,-3.9649891977516316,-0.63413734228714502
-1.6031895238872598,-5.8679338511806254,-2.7853281389978601,-4.1815524963811281,-0.094316764965174382,-10.028198312752263,-42.945732541266494,-6.5002582908533038,-0.0076658314188000204,0.1008215331977457,0.058251385654817828,-6.5002582908533038,-14.420791503886509,-0.090503279376426798,1.1663038684115006,0.63681008029194941,-0.0076658314188000204,-0.090503279376426798,-14.042462632490512,0.036804443895295483,-0.10718632813364709,0.1008215331977457,1.1663038684115006,0.036804443895295483,-14.44151195893609,-0.037036306383558315,0.058251385654817828,0.63681008029194941,-0.10718632813364709,-0.037036306383558315,-14.638781668698655,-1.6088335637698123,-5.9356394585126209,-2.7816670913087052,-4.1946985989944743,-0.096866891028703855
-1.3721353939368992,-5.3430129431232647,-3.2660940359985391,-3.382043296022951,-0.63578466955586432,-9.8076911167513607,-42.613203602076723,-6.4176706010145219,-0.0077760586210527637,0.076199623236979333,0.060866646499764941,-6.4176706010145219,-14.092050882815512,-0.10929490943825805,0.89120400812278344,0.69753827965039716,-0.0077760586210527637,-0.10929490943825805,-13.793569846646864,0.10910796245188072,-0.083611746193296588,0.076199623236979333,0.89120400812278344,0.10910796245188072,-14.077264789856329,0.029810976998559315,0.060866646499764941,0.69753827965039716,-0.083611746193296588,0.029810976998559315,-14.266672619506378,-1.3923477505281165,-5.3899046967524766,-3.2343263506788205,-3.3573385672243825,-0.62641072514657048
-1.4521686522995774,-5.4752208340529904,-2.9208613870275713,-3.7116717555183611,-0.88527502908310796,-9.7774816756158849,-42.450270955135885,-6.3772042448534929,-0.00064276152644122259,0.066454406871737828,0.060631900892597082,-6.3772042448534929,-13.931845245239661,-0.035086776274838222,0.78196588262617295,0.70708204372639594,-0.00064276152644122259,-0.035086776274838222,-13.687426265688357,0.091173972632140124,-0.10201316229982751,0.066454406871737828,0.78196588262617295,0.091173972632140124,-13.907931797874493,0.038908116524381316,0.060631900892597082,0.70708204372639594,-0.10201316229982751,0.038908116524381316,-14.063337929860094,-1.4614128687127679,-5.5338970580453637,-2.9085000545205624,-3.6910003746348665,-0.87912658377005937
-1.4022122955423577,-5.4518826687657054,-2.4262745280553633,-4.1349864540683967,-0.39387448395871955,-9.9086728292609507,-42.873325217778373,-6.4822750350987963,-0.018300065576891365,0.080305131110285963,0.060808564580447304,-6.4822750350987963,-14.350538745548032,-0.21604248636810836,0.92876267020617465,0.68999756963243675,-0.018300065576891365,-0.21604248636810836,-14.068659279061263,0.17783728953223227,-0.15736180577165895,0.080305131110285963,0.92876267020617465,0.17783728953223227,-14.327317221779724,0.03642501796393665,0.060808564580447304,0.68999756963243675,-0.15736180577165895,0.03642501796393665,-14.515518912126469,-1.4235559915758653,-5.5005384648751789,-2.3854137465965919,-4.1154098981760621,-0.38629622302088168
-1.2746416209660145,-5.1507326746383235,-2.9986719600278735,-3.4816935090528904,-0.12790841126060196,-9.7735984501680626,-43.075259674110328,-6.5324279590681105,0.0076797514673476522,0.09413483414608298,0.057643971714075315,-6.5324279590681105,-14.551469537889853,0.078556175224635094,1.0819019153641622,0.65729404864158347,0.0076797514673476522,0.078556175224635094,-14.240506507818292,0.10579946106650436,-0.2094675848614681,0.09413483414608298,1.0819019153641622,0.10579946106650436,-14.606846730903715,0.058678321129244974,0.057643971714075315,0.65729404864158347,-0.2094675848614681,0.058678321129244974,-14.666435144713249,-1.3059402836749818,-5.1813830424818175,-2.9475704038444119,-3.4465106192199135,-0.11929808341055598
-2.5781147881381479,-7.4150491911393939,-1.0157090675941784,-4.6772215389855072,-3.2550770860294791,-10.601051277655358,-41.900482660730482,-6.240657150611117,-0.035062242462717989,0.028840433774884801,0.037929822843266348,-6.240657150611117,-13.376767282539973,-0.40825669306554158,0.39397756439658921,0.47166248551725815,-0.035062242462717989,-0.40825669306554158,-13.146196793999248,0.019427568484903679,0.075674669714397486,0.028840433774884801,0.39397756439658921,0.019427568484903679,-13.381697945789234,0.11340809612139047,0.037929822843266348,0.47166248551725815,0.075674669714397486,0.11340809612139047,-13.469271406264479,-2.5292428767310735,-7.5827509120899945,-1.0343900583263352,-4.800999191220102,-3.3348330178982701
-1.5269207134909628,-5.8311266855488526,-0.9837532316719475,-0.90941051738142464,4.9436609761303529,-10.306266405041406,-42.987155802002135,-6.5105462712199449,0.07798454592382148,0.083172490662031542,-0.016518358254334748,-6.5105462712199449,-14.446985770463719,0.83842009918640825,0.9616967828597025,-0.19500874703146884,0.07798454592382148,0.83842009918640825,-14.799267558621711,0.012175907267577044,-0.0051558611075077504,0.083172490662031542,0.9616967828597025,0.012175907267577044,-14.365842242304668,0.085126826399472888,-0.016518358254334748,-0.19500874703146884,-0.0051558611075077504,0.085126826399472888,-14.036976634327832,-1.5478477461546154,-5.8854015413281395,-0.99190450408978192,-0.92089154884187829,4.9254321992702437
-2.2882078213081503,-7.1572493480846511,-2.0800866297689784,-4.5497466704800402,-2.8235669444334204,-10.682798078299015,-42.619747373581788,-6.4192957639311725,-0.026004522390743929,0.040913221177417344,0.061116548084355266,-6.4192957639311725,-14.0778061339978,-0.30347855933992873,0.52076209494247128,0.69824226859422089,-0.026004522390743929,-0.30347855933992873,-13.762393123629025,0.07975586100571247,0.018792213466882743,0.040913221177417344,0.52076209494247128,0.07975586100571247,-14.020494115839504,0.14972072046409202,0.061116548084355266,0.69824226859422089,0.018792213466882743,0.14972072046409202,-14.313305304988841,-2.2888127548710715,-7.2905602830994827,-2.09396711539762,-4.6283696140474175,-2.876823236928749
-1.5794896453287759,-5.9416556960490832,-2.2149085070703691,-1.8783235704393355,4.2667451027078442,-10.316437726277533,-43.160291229100686,-6.5535465920945501,0.085766834479039517,0.078101257155105186,0.009336984138903482,-6.5535465920945501,-14.598260307829328,0.91270678434988217,0.91723864990646886,0.10035045475964052,0.085766834479039517,0.91270678434988217,-14.928201662683215,0.029429881746511094,-0.1991088331077131,0.078101257155105186,0.91723864990646886,0.029429881746511094,-14.497889220661985,0.038336504418338531,0.009336984138903482,0.10035045475964052,-0.1991088331077131,0.038336504418338531,-14.231458619321415,-1.6055244348333559,-6.00150088096703,-2.2197789228252471,-1.883328269494394,4.256206910242943
-1.4189345167885665,-5.5705713543251374,-0.41706103210339096,-0.10663027592994202,4.9412029012254974,-10.198356552819552,-42.888761187200686,-6.4861087491742566,0.056438467894172596,0.080822446818273219,-0.042295122206813036,-6.4861087491742566,-14.361123820701085,0.6247138527174938,0.94056780744185886,-0.47780413499891483,0.056438467894172596,0.6247138527174938,-14.591217387290467,0.059586306985586583,0.12844819931367718,0.080822446818273219,0.94056780744185886,0.059586306985586583,-14.314656621216699,0.097641375376046641,-0.042295122206813036,-0.47780413499891483,0.12844819931367718,0.097641375376046641,-14.037770198760633,-1.4447755658648083,-5.6146213082906877,-0.43238889946802039,-0.10712582405794198,4.9102352316978433
-1.3292449571794489,-5.2833425539067091,-1.0507365563451903,-1.0135324370752077,4.4918286469887176,-9.8940060913061743,-42.759917134979254,-6.4541087330620375,0.053098755586345928,0.091681622097436549,-0.029855387596183669,-6.4541087330620375,-14.247723009921639,0.5934377048207089,1.05006560037056,-0.34372342111239029,0.053098755586345928,0.5934377048207089,-14.459167398496888,0.057960731183042874,0.066422179844545487,0.091681622097436549,1.05006560037056,0.057960731183042874,-14.251959179088487,0.12486386845707043,-0.029855387596183669,-0.34372342111239029,0.066422179844545487,0.12486386845707043,-13.891295141036125,-1.3409479378382336,-5.3243522449268958,-1.0644652551269749,-1.0369071397208278,4.4497792758704309
-1.1758823370692528,-4.9607716956741861,2.7352710162439342,1.520288932952945,3.3607416292522139,-10.018821327483945,-42.537168305521803,-6.3987863008510795,0.0291243622877169,0.013415088151940355,-0.07891423252735992,-6.3987863008510795,-14.014308181295569,0.31389885472545698,0.19684961053965766,-0.88563677014314235,0.0291243622877169,0.31389885472545698,-13.840177246809859,0.23801415948233801,0.2276281326385633,0.013415088151940355,0.19684961053965766,0.23801415948233801,-14.072939513754099,-0.16952546995171902,-0.07891423252735992,-0.88563677014314235,0.2276281326385633,-0.16952546995171902,-13.992381530502321,-1.1984594194429441,-4.9938087065715218,2.6652578614806259,1.5273740213833085,3.3084128538215216
-1.5242532317007786,-5.7417499903568077,4.8703970581660698,-0.16120179297214124,-1.3114444102721792,-10.154641533786062,-42.559729551518032,-6.4043896651737402,-0.059707917037064323,0.018946219820027393,-0.042999139178538551,-6.4043896651737402,-14.046879977660517,-0.69334137615493008,0.2275097689799338,-0.50368282746175186,-0.059707917037064323,-0.69334137615493008,-13.88476350282313,-0.062629655340737084,-0.1442334720370119,0.018946219820027393,0.2275097689799338,-0.062629655340737084,-14.319509248567936,-0.023032884360151828,-0.042999139178538551,-0.50368282746175186,-0.1442334720370119,-0.023032884360151828,-13.797954779399392,-1.5345470256533797,-5.8036537852656105,4.8632452599219604,-0.16160236109093043,-1.29930281895362
-1.7680594504374556,-6.278947457912345,-3.0931738932486539,-4.0232645869990762,-1.5958220776146301,-10.35875805997297,-42.960083871843167,-6.5038226198916886,0.050879048645742275,0.068450063675216319,-0.060466417085555321,-6.5038226198916886,-14.429723443609509,0.56831029100378283,0.802157754612709,-0.6721494694779625,0.050879048645742275,0.56831029100378283,-14.639702654962971,0.17503946197716425,0.1599158802727608,0.068450063675216319,0.802157754612709,0.17503946197716425,-14.397645872593577,0.096254260841302536,-0.060466417085555321,-0.6721494694779625,0.1599158802727608,0.096254260841302536,-14.111461033947808,-1.7679944222534307,-6.3644559794608586,-3.1129426451365365,-4.0623421736084291,-1.5873784561384001
-1.0806108708094113,-4.5884952318321997,-2.9664497141392623,-2.8857935375890058,0.8505440864767273,-9.4244804862721843,-42.6023023848403,-6.4149630910462827,0.048997763453676589,0.01143916875118485,-0.076310694750988839,-6.4149630910462827,-14.058266266964502,0.50264448738588463,0.15374388494824187,-0.88386178219912703,0.048997763453676589,0.50264448738588463,-14.001519008972396,0.28910070970191837,0.198498374805373,0.01143916875118485,0.15374388494824187,0.28910070970191837,-14.050154263650535,-0.12915237613447,-0.076310694750988839,-0.88386178219912703,0.198498374805373,-0.12915237613447,-13.98662847110681,-1.1219602990938302,-4.6035120886402439,-2.9109613959731595,-2.8157763445668555,0.82299852649376259
-1.2349261738828978,-5.2004787042167484,0.13194604645816849,0.46995572063946595,4.7205048383863755,-10.200023582395179,-43.160727988951116,-6.5536550737200674,-0.075049934430786905,0.012611388217277822,-0.044715268869563569,-6.5536550737200674,-14.630481513250722,-0.85688750627577137,0.16398434023511632,-0.50132320388036711,-0.075049934430786905,-0.85688750627577137,-14.469486546860667,-0.081976877591044273,-0.14209534910884605,0.012611388217277822,0.16398434023511632,-0.081976877591044273,-15.026781027734593,0.0019993494123634326,-0.044715268869563569,-0.50132320388036711,-0.14209534910884605,0.0019993494123634326,-14.254439357166957,-1.2711326906976161,-5.2271267945596751,0.13669532843371762,0.46706532443815202,4.6533387668653088
-1.4752892666750541,-5.7016491624937968,-0.40254325321770823,-0.18278626805904843,4.9946669604203615,-10.234118499376565,-43.070225703688109,-6.5311777047582087,-0.05126008734973124,-0.0035195607367842358,-0.067959469892245661,-6.5311777047582087,-14.527371129603809,-0.59772061274280319,-0.0022793787648384134,-0.76087059756026165,-0.05126008734973124,-0.59772061274280319,-14.24138104099665,-0.032315558555519042,-0.15415710734728,-0.0035195607367842358,-0.0022793787648384134,-0.032315558555519042,-14.902010377505079,-0.15249510619021747,-0.067959469892245661,-0.76087059756026165,-0.15415710734728,-0.15249510619021747,-14.299511698250971,-1.5011673184619974,-5.7532834504994499,-0.38840048024663032,-0.17901790740147283,4.9774161661859333
-1.366987493016951,-5.2920898275362926,-2.2856344183199173,-0.88495382347753448,4.0378714550146135,-9.7665715080255353,-42.238481672141354,-6.3246037750658015,-0.021738340257144235,0.0014532925912861677,-0.069206546761941212,-6.3246037750658015,-13.739880386426126,-0.25020993149322507,0.038054863079856394,-0.79933356452717008,-0.021738340257144235,-0.25020993149322507,-13.435531646692642,0.10261334062272458,-0.037462933193666892,0.0014532925912861677,0.038054863079856394,0.10261334062272458,-13.976022265747062,-0.15422886612687434,-0.069206546761941212,-0.79933356452717008,-0.037462933193666892,-0.15422886612687434,-13.670062227956183,-1.3629052030843272,-5.3413455010715962,-2.2602918386297044,-0.8760353486410124,4.0241229244955026
-1.3425132880172477,-5.4885262071758412,4.6111938947142495,1.9415213525339747,-0.18214309353762112,-10.47199856518791,-42.810791148180748,-6.4667439223888543,-0.045261527489642309,0.047632327126055994,0.060061260025476168,-6.4667439223888543,-14.287992348540728,-0.52015878493662859,0.57503001104403018,0.67338643124288833,-0.045261527489642309,-0.52015878493662859,-13.984215226101517,0.095327012635746597,0.050934621843624905,0.047632327126055994,0.57503001104403018,0.095327012635746597,-14.268119072589464,0.21496588063218169,0.060061260025476168,0.67338643124288833,0.050934621843624905,0.21496588063218169,-14.472622510959791,-1.3682128694726767,-5.532196943382675,4.5589754061975416,1.9443785229211246,-0.18911916535931206
-1.9384449070975602,-6.6863505004194081,5.1606256393794609,-0.26467397134061843,-2.2794542226707573,-10.762036384623858,-42.793274621311667,-6.4623934694910279,-0.0073401888505225631,0.068503380474200834,0.064573583718575911,-6.4623934694910279,-14.264236818709115,-0.10651447443141748,0.80684140105541191,0.72731682089856553,-0.0073401888505225631,-0.10651447443141748,-13.952377544289462,0.1055278249920137,-0.094406279682431204,0.068503380474200834,0.80684140105541191,0.1055278249920137,-14.217426919701895,0.091730510947874697,0.064573583718575911,0.72731682089856553,-0.094406279682431204,0.091730510947874697,-14.484276960376043,-1.9430591033461804,-6.7839400074118483,5.1933265716270558,-0.27688720518935606,-2.3115066353529912
-1.2987312423807955,-5.3982647767435203,4.5389863845829224,0.40849529321557931,-1.919941331059885,-10.418920616293777,-42.945732541266494,-6.5002582908533038,-0.0076658314188000204,0.1008215331977457,0.058251385654817828,-6.5002582908533038,-14.420791503886509,-0.090503279376426798,1.1663038684115006,0.63681008029194941,-0.0076658314188000204,-0.090503279376426798,-14.042462632490512,0.036804443895295483,-0.10718632813364709,0.1008215331977457,1.1663038684115006,0.036804443895295483,-14.44151195893609,-0.037036306383558315,0.058251385654817828,0.63681008029194941,-0.10718632813364709,-0.037036306383558315,-14.638781668698655,-1.3281107281602931,-5.4345242850613786,4.469814569549964,0.43302645249591759,-1.9289942115655594
-1.9221197586480421,-6.5586440741059722,4.9468104098436134,-0.8146388264968677,-2.2966403153714552,-10.520748127534656,-42.613203602076723,-6.4176706010145219,-0.0077760586210527637,0.076199623236979333,0.060866646499764941,-6.4176706010145219,-14.092050882815512,-0.10929490943825805,0.89120400812278344,0.69753827965039716,-0.0077760586210527637,-0.10929490943825805,-13.793569846646864,0.10910796245188072,-0.083611746193296588,0.076199623236979333,0.89120400812278344,0.10910796245188072,-14.077264789856329,0.029810976998559315,0.060866646499764941,0.69753827965039716,-0.083611746193296588,0.029810976998559315,-14.266672619506378,-1.9209545738042577,-6.6551331839340531,4.9835298362040792,-0.83592470611856551,-2.3257344398899282
-2.074292644838942,-6.8790923278115459,5.0305734964112396,0.42673429248769823,-2.7656235726413874,-10.80509544501175,-42.450270955135885,-6.3772042448534929,-0.00064276152644122259,0.066454406871737828,0.060631900892597082,-6.3772042448534929,-13.931845245239661,-0.035086776274838222,0.78196588262617295,0.70708204372639594,-0.00064276152644122259,-0.035086776274838222,-13.687426265688357,0.091173972632140124,-0.10201316229982751,0.066454406871737828,0.78196588262617295,0.091173972632140124,-13.907931797874493,0.038908116524381316,0.060631900892597082,0.70708204372639594,-0.10201316229982751,0.038908116524381316,-14.063337929860094,-2.0640040683235141,-6.991408772856893,5.0832084942103108,0.42404090047207016,-2.8086846446774469
