KE_LL_OH_1s1s,KE_LL_OH_2s1s,KE_LL_OH_2px1s,KE_LL_OH_2py1s,KE_LL_OH_2pz1s,KE_LL_O_1s1s,KE_LL_O1_1s1s,KE_LL_O1_1s2s,KE_LL_O1_1s2px,KE_LL_O1_1s2py,KE_LL_O1_1s2pz,KE_LL_O1_2s1s,KE_LL_O1_2s2s,KE_LL_O1_2s2px,KE_LL_O1_2s2py,KE_LL_O1_2s2pz,KE_LL_O1_2px1s,KE_LL_O1_2px2s,KE_LL_O1_2px2px,KE_LL_O1_2px2py,KE_LL_O1_2px2pz,KE_LL_O1_2py1s,KE_LL_O1_2py2s,KE_LL_O1_2py2px,KE_LL_O1_2py2py,KE_LL_O1_2py2pz,KE_LL_O1_2pz1s,KE_LL_O1_2pz2s,KE_LL_O1_2pz2px,KE_LL_O1_2pz2py,KE_LL_O1_2pz2pz,KE_OH_1s1s,KE_QU_OH_2s1s,KE_QU_OH_2px1s,KE_QU_OH_2py1s,KE_QU_OH_2pz1s
-0.0086823182989165179,0.063995560659329237,0.064977670517808978,0.0028078878216203423,0.16257012416584438,0.76003188356660889,29.003199945539578,-0.16801093931649191,-2.2793167806604693e-16,-3.0121930676007521e-16,-2.6289564447367712e-16,-0.16801093931649191,0.80812795493034761,5.6605021150847573e-17,-7.2473684497861782e-16,-5.3415637900315599e-17,-2.2793167806604693e-16,5.6605021150847573e-17,2.5287311981947624,-4.5958455716664061e-32,-5.7448069645830076e-33,-3.0121930676007521e-16,-7.2473684497861782e-16,-4.5958455716664061e-32,2.5287311981947624,4.5958455716664061e-32,-2.6289564447367712e-16,-5.3415637900315599e-17,-5.7448069645830076e-33,4.5958455716664061e-32,2.5287311981947624,-0.098941701192027165,0.090166272528805311,0.058449150414905351,-0.021095106988128068,0.086277092953708528
-0.0078686473707079013,0.079973979814122187,-0.17153782015175648,-0.10854776109035515,-0.0089779340462250792,0.76003188356660889,29.003199945539578,-0.16801093931649191,-3.1295594259465424e-16,2.6130371963076668e-15,2.8244777463641974e-15,-0.16801093931649191,0.80812795493034761,-3.6236842248930891e-16,0.0,6.2931538757293254e-16,-3.1295594259465424e-16,-3.6236842248930891e-16,2.5287311981947624,0.0,0.0,2.6130371963076668e-15,0.0,0.0,2.5287311981947624,0.0,2.8244777463641974e-15,6.2931538757293254e-16,0.0,0.0,2.5287311981947624,-0.11156637701897851,0.11222506734988635,-0.12176477816203828,-0.066989388574371422,-0.023871372394511831
-0.0085441298992198073,0.067668000564067465,-0.10306126920163644,-0.13713529069583216,-0.059666505047672638,0.76003188356660889,29.003199945539578,-0.16801093931649191,7.4938042304957108e-16,5.9301388076767736e-16,1.231116249022559e-15,-0.16801093931649191,0.80812795493034761,-3.6236842248930891e-16,-4.0525406546190117e-16,-7.2473684497861782e-16,7.4938042304957108e-16,-3.6236842248930891e-16,2.5287311981947624,9.1916911433328121e-32,1.8383382286665624e-31,5.9301388076767736e-16,-4.0525406546190117e-16,9.1916911433328121e-32,2.5287311981947624,1.8383382286665624e-31,1.231116249022559e-15,-7.2473684497861782e-16,1.8383382286665624e-31,1.8383382286665624e-31,2.5287311981947624,-0.098967513421596029,0.095068345981096272,-0.074051533848334572,-0.068983499119120356,-0.058469517395167668
-0.0052369594415000711,0.10803728895086397,0.11814196264990856,-0.21758090140362413,-0.039773807300161793,0.76003188356660889,29.003199945539578,-0.16801093931649191,5.8468403675912494e-16,6.0489654765841713e-17,1.1987269308945387e-15,-0.16801093931649191,0.80812795493034761,-9.0592105622327228e-17,-3.6236842248930891e-16,-1.3181597334032613e-15,5.8468403675912494e-16,-9.0592105622327228e-17,2.5287311981947624,2.297922785833203e-32,4.5958455716664061e-32,6.0489654765841713e-17,-3.6236842248930891e-16,2.297922785833203e-32,2.5287311981947624,1.8383382286665624e-31,1.1987269308945387e-15,-1.3181597334032613e-15,4.5958455716664061e-32,1.8383382286665624e-31,2.5287311981947624,-0.11270293893372932,0.14676663477770693,0.10353112566163115,-0.18044253676076377,-0.067635743159370182
-0.0057022385257435677,0.10397434024052585,0.19694373158004796,0.11143911249566565,-0.091293190094966781,0.76003188356660889,29.003199945539578,-0.16801093931649191,1.1860277615353547e-15,0.0,-6.6140416333411204e-16,-0.16801093931649191,0.80812795493034761,-3.6236842248930891e-16,-3.6236842248930891e-16,-7.2473684497861782e-16,1.1860277615353547e-15,-3.6236842248930891e-16,2.5287311981947624,9.1916911433328121e-32,1.8383382286665624e-31,0.0,-3.6236842248930891e-16,9.1916911433328121e-32,2.5287311981947624,1.8383382286665624e-31,-6.6140416333411204e-16,-7.2473684497861782e-16,1.8383382286665624e-31,1.8383382286665624e-31,2.5287311981947624,-0.10796184534697938,0.14047806518372485,0.15645131960385947,0.097947926237766339,-0.10200699815458196
-0.0068730688694054205,0.092448536531527126,0.21305955221525594,0.049946736185077389,-0.050595839412179634,0.76003188356660889,29.003199945539578,-0.16801093931649191,6.0012342483253947e-16,-1.5060965338003761e-16,4.1955089475990841e-15,-0.16801093931649191,0.80812795493034761,-4.0525406546190117e-16,-3.6236842248930891e-16,0.0,6.0012342483253947e-16,-4.0525406546190117e-16,2.5287311981947624,9.1916911433328121e-32,0.0,-1.5060965338003761e-16,-3.6236842248930891e-16,9.1916911433328121e-32,2.5287311981947624,0.0,4.1955089475990841e-15,0.0,0.0,0.0,2.5287311981947624,-0.12507443870948007,0.12965278193855367,0.15767221087743452,0.039195441338749699,-0.068541286837111789
-0.0084834685994870027,0.069070461729514088,0.14800020854378479,-0.10790759426282617,-0.018636895102440577,0.76003188356660889,29.003199945539578,-0.16801093931649191,-9.3502380546193019e-16,8.121567013357317e-16,1.6484079659545746e-15,-0.16801093931649191,0.80812795493034761,-3.0490772861398719e-16,-3.6236842248930891e-16,-8.5771285945184493e-17,-9.3502380546193019e-16,-3.0490772861398719e-16,2.5287311981947624,4.5958455716664061e-32,6.5760530228050185e-33,8.121567013357317e-16,-3.6236842248930891e-16,4.5958455716664061e-32,2.5287311981947624,0.0,1.6484079659545746e-15,-8.5771285945184493e-17,6.5760530228050185e-33,0.0,2.5287311981947624,-0.10561012491912244,0.096943347899936125,0.085033663400248191,-0.063385524650309069,-0.045632116034762457
-0.0087035078327786057,0.0633491252068272,-0.12293811554658314,0.11736863701635145,-0.036975345806117374,0.76003188356660889,29.003199945539578,-0.16801093931649191,4.5126436059632576e-16,2.3748049494930965e-16,1.0704849234609938e-15,-0.16801093931649191,0.80812795493034761,7.1878080099916478e-17,-3.6236842248930891e-16,-4.0601542199051929e-16,4.5126436059632576e-16,7.1878080099916478e-17,2.5287311981947624,4.5958455716664061e-32,1.4721002879774993e-31,2.3748049494930965e-16,-3.6236842248930891e-16,4.5958455716664061e-32,2.5287311981947624,1.8383382286665624e-31,1.0704849234609938e-15,-4.0601542199051929e-16,1.4721002879774993e-31,1.8383382286665624e-31,2.5287311981947624,-0.084783711073121992,0.086126876800796864,-0.075497780654547278,0.058341469020259142,-0.057859885039689044
-0.0088349983283088317,0.058351423501539705,0.10033699913862071,0.12635984736122555,-0.034397163527144517,0.76003188356660889,29.003199945539578,-0.16801093931649191,8.923992656024438e-16,1.261339652698714e-16,4.0361199899532038e-15,-0.16801093931649191,0.80812795493034761,-1.8118421124465446e-16,-2.9842278966126995e-16,-1.2323884474580766e-15,8.923992656024438e-16,-1.8118421124465446e-16,2.5287311981947624,2.297922785833203e-32,9.1916911433328121e-32,1.261339652698714e-16,-2.9842278966126995e-16,2.297922785833203e-32,2.5287311981947624,4.5627174325814601e-31,4.0361199899532038e-15,-1.2323884474580766e-15,9.1916911433328121e-32,4.5627174325814601e-31,2.5287311981947624,-0.10914689847581018,0.08578013956278191,0.031237653157267013,0.061943310634652728,-0.043163266793737595
0.0056990860891014961,0.17714735023713507,-0.13337665296799428,-0.26668258127552857,-0.19977699376994401,0.76003188356660889,29.003199945539578,-0.16801093931649191,2.6240929907126034e-16,3.0121930676007521e-16,5.7104505867115928e-17,-0.16801093931649191,0.80812795493034761,-9.0592105622327228e-17,-9.9663352075045516e-16,2.2648026405581807e-17,2.6240929907126034e-16,-9.0592105622327228e-17,2.5287311981947624,4.5958455716664061e-32,-1.4362017411457519e-33,3.0121930676007521e-16,-9.9663352075045516e-16,4.5958455716664061e-32,2.5287311981947624,-1.1489613929166015e-32,5.7104505867115928e-17,2.2648026405581807e-17,-1.4362017411457519e-33,-1.1489613929166015e-32,2.5287311981947624,-0.10512677248598497,0.23229638714570777,-0.12742042996020231,-0.29233101832779279,-0.19441144807405961
-0.0067216345712114893,0.094077077798872782,-0.18748786358408184,0.12552157586773971,-0.0281161484968677,0.76003188356660889,29.003199945539578,-0.16801093931649191,3.6758066745992343e-16,2.097754473799542e-15,2.9341416967190893e-15,-0.16801093931649191,0.80812795493034761,-1.1321004230169515e-16,-3.6236842248930891e-16,-9.0280946930851063e-16,3.6758066745992343e-16,-1.1321004230169515e-16,2.5287311981947624,4.5958455716664061e-32,1.1758566968552487e-31,2.097754473799542e-15,-3.6236842248930891e-16,4.5958455716664061e-32,2.5287311981947624,9.1916911433328121e-32,2.9341416967190893e-15,-9.0280946930851063e-16,1.1758566968552487e-31,9.1916911433328121e-32,2.5287311981947624,-0.11046083736768346,0.12909124387419715,-0.14831702606638278,0.094961290837357354,-0.03995505585287798
-0.0070197812661286158,0.090819118656636666,0.13468385417425849,-0.16503403548608103,-0.061931117588824233,0.76003188356660889,29.003199945539578,-0.16801093931649191,1.785784019359736e-16,-3.1295594259465424e-16,3.3288707228221012e-15,-0.16801093931649191,0.80812795493034761,-5.3415637900315599e-17,-3.6236842248930891e-16,2.6694696508362358e-16,1.785784019359736e-16,-5.3415637900315599e-17,2.5287311981947624,2.297922785833203e-32,-1.5919818805407694e-31,-3.1295594259465424e-16,-3.6236842248930891e-16,2.297922785833203e-32,2.5287311981947624,9.1916911433328121e-32,3.3288707228221012e-15,2.6694696508362358e-16,-1.5919818805407694e-31,9.1916911433328121e-32,2.5287311981947624,-0.11719233690836985,0.12542353785574892,0.096767712812468029,-0.12109655020248782,-0.072919743350666644
-0.0034092566294742855,0.1222947081684308,0.11207308127353778,-0.081410612887443029,0.23653066418311633,0.76003188356660889,29.003199945539578,-0.16801093931649191,1.5502753678243146e-15,1.3146042961839681e-15,-9.5139632360518763e-17,-0.16801093931649191,0.80812795493034761,-3.6236842248930891e-16,-4.4813970843449338e-16,0.0,1.5502753678243146e-15,-3.6236842248930891e-16,2.5287311981947624,9.1916911433328121e-32,0.0,1.3146042961839681e-15,-4.4813970843449338e-16,9.1916911433328121e-32,2.5287311981947624,0.0,-9.5139632360518763e-17,0.0,0.0,0.0,2.5287311981947624,-0.10109391320442443,0.16272608985133219,0.087632811107491715,-0.082916408132938033,0.22763762171165405
-0.0045070137349394164,0.11400870473616709,-0.13304098949586263,-0.16234291738009116,-0.1544660114759096,0.76003188356660889,29.003199945539578,-0.16801093931649191,1.1380389188396273e-15,3.2872834136225453e-15,8.6586640479082198e-17,-0.16801093931649191,0.80812795493034761,-6.7455979303788372e-16,-3.6236842248930891e-16,8.0886428403996778e-18,1.1380389188396273e-15,-6.7455979303788372e-16,2.5287311981947624,1.8383382286665624e-31,-1.313362718486727e-32,3.2872834136225453e-15,-3.6236842248930891e-16,1.8383382286665624e-31,2.5287311981947624,-5.7448069645830076e-33,8.6586640479082198e-17,8.0886428403996778e-18,-1.313362718486727e-32,-5.7448069645830076e-33,2.5287311981947624,-0.13329797731443369,0.1578033922254512,-0.1300907762632974,-0.14226047688435187,-0.11454392158152756
-0.0016443079580966153,0.13441249727850496,-0.044072366857980924,-0.28261792690481025,-0.065897420364169706,0.76003188356660889,29.003199945539578,-0.16801093931649191,-1.9453816096673917e-18,9.1172671226418771e-16,-2.4150329770573204e-16,-0.16801093931649191,0.80812795493034761,-1.2181038946656317e-15,-6.8108984547740759e-16,1.0911749875302585e-17,-1.9453816096673917e-18,-1.2181038946656317e-15,2.5287311981947624,2.9442005759549986e-31,-1.8311897034453163e-32,9.1172671226418771e-16,-6.8108984547740759e-16,2.9442005759549986e-31,2.5287311981947624,4.6673308238788669e-33,-2.4150329770573204e-16,1.0911749875302585e-17,-1.8311897034453163e-32,4.6673308238788669e-33,2.5287311981947624,-0.11523900715190352,0.18019284047365131,-0.055190094615039362,-0.26449970695282915,-0.051600582353258082
-0.0015053785739171117,0.13531880672597585,-0.21247926401991726,-0.15169101158270018,0.13727952683291197,0.76003188356660889,29.003199945539578,-0.16801093931649191,6.3980092020046131e-17,3.5279016080578715e-15,7.6187241804183306e-17,-0.16801093931649191,0.80812795493034761,-4.2568115342337975e-17,-7.2473684497861782e-16,-2.1079993532433866e-17,6.3980092020046131e-17,-4.2568115342337975e-17,2.5287311981947624,1.1489613929166015e-32,3.5905043528643797e-34,3.5279016080578715e-15,-7.2473684497861782e-16,1.1489613929166015e-32,2.5287311981947624,1.1489613929166015e-32,7.6187241804183306e-17,-2.1079993532433866e-17,3.5905043528643797e-34,1.1489613929166015e-32,2.5287311981947624,-0.11143953885503304,0.18101716466756135,-0.19091578398827042,-0.15865234529750749,0.13477146758609848
-0.0047580736998015603,0.11200348757546945,-0.053214787074327682,0.054995499411393631,-0.24566643786794101,0.76003188356660889,29.003199945539578,-0.16801093931649191,-4.5826746162161454e-16,9.533140214637442e-16,1.0481172775145011e-15,-0.16801093931649191,0.80812795493034761,9.5857641427824014e-17,-5.4666852738180589e-16,-3.6236842248930891e-16,-4.5826746162161454e-16,9.5857641427824014e-17,2.5287311981947624,-1.4777640440568524e-32,-1.1489613929166015e-32,9.533140214637442e-16,-5.4666852738180589e-16,-1.4777640440568524e-32,2.5287311981947624,9.1916911433328121e-32,1.0481172775145011e-15,-3.6236842248930891e-16,-1.1489613929166015e-32,9.1916911433328121e-32,2.5287311981947624,-0.13466568225913544,0.15494458162062455,-0.026839138048069429,0.027782725090531486,-0.21270624053265572
-0.0061015622642442277,0.10028560618602225,-0.19794661940289598,-0.034915894768811961,-0.12714299672148091,0.76003188356660889,29.003199945539578,-0.16801093931649191,-1.2036296440729422e-15,-3.1490132420432167e-16,-5.5891623945509897e-16,-0.16801093931649191,0.80812795493034761,-4.4813970843449338e-16,0.0,9.0592105622327228e-17,-1.2036296440729422e-15,-4.4813970843449338e-16,2.5287311981947624,0.0,-2.297922785833203e-32,-3.1490132420432167e-16,0.0,0.0,2.5287311981947624,0.0,-5.5891623945509897e-16,9.0592105622327228e-17,-2.297922785833203e-32,0.0,2.5287311981947624,-0.11940184644556642,0.13787138931517842,-0.17874184451337363,-0.030056248084206955,-0.07872609555220722
-0.0010450278531510537,0.13828128542489498,0.24420302995150084,-0.046470735794360535,-0.16730861209810177,0.76003188356660889,29.003199945539578,-0.16801093931649191,-1.2496518736789126e-17,0.0,-1.3101465968931264e-16,-0.16801093931649191,0.80812795493034761,0.0,-7.2473684497861782e-16,4.5296052811163614e-17,-1.2496518736789126e-17,0.0,2.5287311981947624,0.0,0.0,0.0,-7.2473684497861782e-16,0.0,2.5287311981947624,-2.297922785833203e-32,-1.3101465968931264e-16,4.5296052811163614e-17,0.0,-2.297922785833203e-32,2.5287311981947624,-0.13267778953515896,0.18934475117163962,0.2341281764899093,-0.06768702956092526,-0.14039096630756609
-0.0049063572046491154,0.11079624141019744,-0.083478118414265973,0.19599088350318447,-0.1407397781326418,0.76003188356660889,29.003199945539578,-0.16801093931649191,5.8380874218721295e-16,7.143136077438944e-16,8.887283198686204e-16,-0.16801093931649191,0.80812795493034761,1.2544262985183531e-17,-2.2642008460339029e-16,-1.4525810514988628e-15,5.8380874218721295e-16,1.2544262985183531e-17,2.5287311981947624,-3.5813606984430404e-32,0.0,7.143136077438944e-16,-2.2642008460339029e-16,-3.5813606984430404e-32,2.5287311981947624,1.8383382286665624e-31,8.887283198686204e-16,-1.4525810514988628e-15,0.0,1.8383382286665624e-31,2.5287311981947624,-0.10617633825536177,0.14801904715614062,-0.06505961010075817,0.16422708154355498,-0.15376444935178998
-0.0079293045621481179,0.079065358410321543,0.11153443527097739,0.1387031829916518,-0.094718006591879345,0.76003188356660889,29.003199945539578,-0.16801093931649191,2.2483641271795795e-15,-6.4675961236526093e-16,8.3488047161409161e-17,-0.16801093931649191,0.80812795493034761,-4.4813970843449338e-16,-3.6236842248930891e-16,-5.4666852738180589e-16,2.2483641271795795e-15,-4.4813970843449338e-16,2.5287311981947624,9.1916911433328121e-32,1.182211235245482e-31,-6.4675961236526093e-16,-3.6236842248930891e-16,9.1916911433328121e-32,2.5287311981947624,9.1916911433328121e-32,8.3488047161409161e-17,-5.4666852738180589e-16,1.182211235245482e-31,9.1916911433328121e-32,2.5287311981947624,-0.10293859301191625,0.11041210656342579,0.061047573316553805,0.098100492119740326,-0.08202071870385988
0.00082945785426013141,0.14980423831596323,0.095291417679938956,0.01586599061018136,0.30258616779936798,0.76003188356660889,29.003199945539578,-0.16801093931649191,2.3862746112004333e-15,2.5694686275910028e-15,-9.0687178839642594e-17,-0.16801093931649191,0.80812795493034761,-9.4492944901940414e-16,-4.9831676037522758e-16,2.8008731777155836e-17,2.3862746112004333e-15,-9.4492944901940414e-16,2.5287311981947624,4.0579394928934627e-32,-1.1489613929166015e-32,2.5694686275910028e-15,-4.9831676037522758e-16,4.0579394928934627e-32,2.5287311981947624,-5.7448069645830076e-33,-9.0687178839642594e-17,2.8008731777155836e-17,-1.1489613929166015e-32,-5.7448069645830076e-33,2.5287311981947624,-0.11028898292958106,0.19909784357452337,0.073101450653066974,0.012984393331356968,0.30646472767552879
-0.0087962379922428072,0.060072360042612544,-0.026247877425026409,-0.15729475049088987,-0.053088419271416179,0.76003188356660889,29.003199945539578,-0.16801093931649191,1.8472335675803971e-15,-2.0899335168769649e-15,-1.9027926472103753e-16,-0.16801093931649191,0.80812795493034761,4.6754361042837446e-17,-4.4813970843449338e-16,9.0592105622327228e-17,1.8472335675803971e-15,4.6754361042837446e-17,2.5287311981947624,9.1916911433328121e-32,-2.297922785833203e-32,-2.0899335168769649e-15,-4.4813970843449338e-16,9.1916911433328121e-32,2.5287311981947624,-2.297922785833203e-32,-1.9027926472103753e-16,9.0592105622327228e-17,-2.297922785833203e-32,-2.297922785833203e-32,2.5287311981947624,-0.12664077152128173,0.09197780490663493,-0.023468932679730728,-0.066011943118497174,-0.0088545796346725311
-0.003878770558227568,0.11883749998162699,-0.058905210495567947,0.20679308355172887,0.16080043119767046,0.76003188356660889,29.003199945539578,-0.16801093931649191,2.583282221252621e-16,0.0,3.3991275602796626e-17,-0.16801093931649191,0.80812795493034761,-3.6236842248930891e-16,0.0,-9.0592105622327228e-17,2.583282221252621e-16,-3.6236842248930891e-16,2.5287311981947624,0.0,2.297922785833203e-32,0.0,0.0,0.0,2.5287311981947624,0.0,3.3991275602796626e-17,-9.0592105622327228e-17,2.297922785833203e-32,0.0,2.5287311981947624,-0.11492034246315234,0.16026391526339981,-0.084550568129469872,0.17970568965335731,0.14330064285841612
-0.0081291801898152258,0.075871128777521391,-0.12183168864163749,0.15342585635577247,-0.0074192686234035021,0.76003188356660889,29.003199945539578,-0.16801093931649191,-6.4675961236526093e-16,5.3283455500637635e-16,4.0623525590444972e-17,-0.16801093931649191,0.80812795493034761,-4.4813970843449338e-16,-4.0601542199051924e-16,1.1324013202790903e-17,-6.4675961236526093e-16,-4.4813970843449338e-16,2.5287311981947624,1.8383382286665624e-31,-2.8724034822915038e-33,5.3283455500637635e-16,-4.0601542199051924e-16,1.8383382286665624e-31,2.5287311981947624,-5.7448069645830076e-33,4.0623525590444972e-17,1.1324013202790903e-17,-2.8724034822915038e-33,-5.7448069645830076e-33,2.5287311981947624,-0.10033492861544689,0.10499578263931927,-0.10728243637453268,0.088811862032673952,0.012764068630160637
0.00031638246461794875,0.14672576479844154,-0.14648775569702388,0.12300068759415531,-0.24757702290037897,0.76003188356660889,29.003199945539578,-0.16801093931649191,1.746143637881401e-15,2.2356649578203959e-15,1.2561189871205908e-16,-0.16801093931649191,0.80812795493034761,0.0,-3.6236842248930891e-16,4.5675674732189019e-17,1.746143637881401e-15,0.0,2.5287311981947624,0.0,0.0,2.2356649578203959e-15,-3.6236842248930891e-16,0.0,2.5287311981947624,2.297922785833203e-32,1.2561189871205908e-16,4.5675674732189019e-17,0.0,2.297922785833203e-32,2.5287311981947624,-0.11538736155688913,0.19615034119964109,-0.16546601760489779,0.11451710459051551,-0.23034205571450861
-0.0088140222581641753,0.059320460968592212,-0.071402692451919603,0.13214481457716512,-0.072358580051260279,0.76003188356660889,29.003199945539578,-0.16801093931649191,-4.6551097758435917e-16,0.0,1.1775493984968259e-16,-0.16801093931649191,0.80812795493034761,-2.2642008460339029e-16,-6.8108984547740759e-16,-9.0786315718678923e-17,-4.6551097758435917e-16,-2.2642008460339029e-16,2.5287311981947624,9.1916911433328121e-32,1.1489613929166015e-32,0.0,-6.8108984547740759e-16,9.1916911433328121e-32,2.5287311981947624,1.8401253599718742e-32,1.1775493984968259e-16,-9.0786315718678923e-17,1.1489613929166015e-32,1.8401253599718742e-32,2.5287311981947624,-0.092761142647449737,0.083681263103461592,-0.069304818502329599,0.062023273901115256,-0.023964656653075584
-0.004475992614367803,0.11425326346468821,0.037016185248911253,-0.21300219885552771,0.14623261793196327,0.76003188356660889,29.003199945539578,-0.16801093931649191,2.1428429612867467e-15,8.7307181894070049e-16,-9.9911951559082866e-16,-0.16801093931649191,0.80812795493034761,-4.4813970843449338e-16,-3.1872142298809863e-16,9.0592105622327228e-17,2.1428429612867467e-15,-4.4813970843449338e-16,2.5287311981947624,0.0,-2.297922785833203e-32,8.7307181894070049e-16,-3.1872142298809863e-16,0.0,2.5287311981947624,0.0,-9.9911951559082866e-16,9.0592105622327228e-17,-2.297922785833203e-32,0.0,2.5287311981947624,-0.12377089877509924,0.15630470367218946,0.0087866619111480887,-0.18056912968268354,0.13350189828700093
-0.0064973916394209198,0.096400765190814725,0.15945887801489705,-0.08791184703070809,-0.14263527464763909,0.76003188356660889,29.003199945539578,-0.16801093931649191,1.2383233155286766e-15,2.0992743925700827e-15,-5.5774954100152738e-17,-0.16801093931649191,0.80812795493034761,-1.1321004230169515e-16,-7.2473684497861782e-16,1.1324013202790903e-17,1.2383233155286766e-15,-1.1321004230169515e-16,2.5287311981947624,9.1916911433328121e-32,-1.4362017411457519e-33,2.0992743925700827e-15,-7.2473684497861782e-16,9.1916911433328121e-32,2.5287311981947624,-5.7448069645830076e-33,-5.5774954100152738e-17,1.1324013202790903e-17,-1.4362017411457519e-33,-5.7448069645830076e-33,2.5287311981947624,-0.10812836091676906,0.13227306661305074,0.12687998013572988,-0.090831644381149823,-0.099290376559187307
-0.0070295451621656567,0.090708729043475628,-0.13419899935443846,-0.13214079706372245,0.11686518272285004,0.76003188356660889,29.003199945539578,-0.16801093931649191,-3.8332126139640915e-17,0.0,-6.1821721344949958e-17,-0.16801093931649191,0.80812795493034761,-1.1324013202790903e-17,-7.2473684497861782e-16,-6.2080076001623891e-17,-3.8332126139640915e-17,-1.1324013202790903e-17,2.5287311981947624,5.7448069645830076e-33,3.5905043528643797e-34,0.0,-7.2473684497861782e-16,5.7448069645830076e-33,2.5287311981947624,2.297922785833203e-32,-6.1821721344949958e-17,-6.2080076001623891e-17,3.5905043528643797e-34,2.297922785833203e-32,2.5287311981947624,-0.11388262706026311,0.12555003172977247,-0.081015129418186352,-0.11714998439872584,0.091322604446547592
0.0097188029678419163,0.19823221271241015,-0.31744046079593502,-0.10976698989916442,0.19702210385232466,0.76003188356660889,29.003199945539578,-0.16801093931649191,-5.5658102053181953e-16,-9.4342830758292066e-16,-1.8668692265497709e-16,-0.16801093931649191,0.80812795493034761,2.2600340136011934e-17,-7.2473684497861782e-16,1.4151255287711893e-17,-5.5658102053181953e-16,2.2600340136011934e-17,2.5287311981947624,0.0,0.0,-9.4342830758292066e-16,-7.2473684497861782e-16,0.0,2.5287311981947624,-1.1489613929166015e-32,-1.8668692265497709e-16,1.4151255287711893e-17,0.0,-1.1489613929166015e-32,2.5287311981947624,-0.088749963607388627,0.25718043808666963,-0.32487504557673308,-0.13907393932680845,0.21711175631789231
-0.0030152139583833593,0.12511066412593677,0.031017619458205938,-0.018554273340777666,-0.27630061655022736,0.76003188356660889,29.003199945539578,-0.16801093931649191,-2.2738991171243406e-16,1.5222341177683002e-15,5.6825401892715664e-16,-0.16801093931649191,0.80812795493034761,1.7382759770902585e-17,2.7189667577183724e-16,-1.8118421124465446e-16,-2.2738991171243406e-16,1.7382759770902585e-17,2.5287311981947624,0.0,-2.8724034822915038e-33,1.5222341177683002e-15,2.7189667577183724e-16,0.0,2.5287311981947624,0.0,5.6825401892715664e-16,-1.8118421124465446e-16,-2.8724034822915038e-33,0.0,2.5287311981947624,-0.11298770631837299,0.16759734076795077,0.045705813025072546,-0.043301066190467592,-0.2466818220495301
-0.0027091936590315528,0.12724954526472027,0.10382619030656001,-0.15857282303093612,-0.20893081832886159,0.76003188356660889,29.003199945539578,-0.16801093931649191,-6.4675961236526093e-16,2.9938538483476674e-16,2.5907520563335182e-15,-0.16801093931649191,0.80812795493034761,-7.2473684497861782e-16,-3.6236842248930891e-16,-9.4645646880972096e-16,-6.4675961236526093e-16,-7.2473684497861782e-16,2.5287311981947624,1.8383382286665624e-31,3.6766764573331249e-31,2.9938538483476674e-16,-3.6236842248930891e-16,1.8383382286665624e-31,2.5287311981947624,1.8383382286665624e-31,2.5907520563335182e-15,-9.4645646880972096e-16,3.6766764573331249e-31,1.8383382286665624e-31,2.5287311981947624,-0.10516347781093777,0.16876029771247433,0.077850475614394149,-0.13640131019161189,-0.21894739577500932
-0.0025723897925939996,0.12819314969566459,-0.22546847538129286,-0.018812411223535528,0.17100784320110834,0.76003188356660889,29.003199945539578,-0.16801093931649191,-8.3450917442651674e-17,3.1482358197294042e-15,-1.0773585012394923e-15,-0.16801093931649191,0.80812795493034761,2.3075334596177085e-17,-7.2473684497861782e-16,2.6086456699167911e-16,-8.3450917442651674e-17,2.3075334596177085e-17,2.5287311981947624,4.5958455716664061e-32,-4.5779742586132909e-33,3.1482358197294042e-15,-7.2473684497861782e-16,4.5958455716664061e-32,2.5287311981947624,-9.1916911433328121e-32,-1.0773585012394923e-15,2.6086456699167911e-16,-4.5779742586132909e-33,-9.1916911433328121e-32,2.5287311981947624,-0.11484262352701541,0.17191714839446717,-0.19217123373754463,-0.050162428649956993,0.17649888098184066
-0.001272141970417002,0.1368273249176476,0.047425484469081194,0.049318722629329764,0.28937071144416937,0.76003188356660889,29.003199945539578,-0.16801093931649191,-2.9650694038383868e-16,2.0962345550290022e-15,1.9618986429111674e-16,-0.16801093931649191,0.80812795493034761,9.0592105622327228e-17,-7.2473684497861782e-16,1.4559383565182132e-17,-2.9650694038383868e-16,9.0592105622327228e-17,2.5287311981947624,-4.5958455716664061e-32,0.0,2.0962345550290022e-15,-7.2473684497861782e-16,-4.5958455716664061e-32,2.5287311981947624,0.0,1.9618986429111674e-16,1.4559383565182132e-17,0.0,0.0,2.5287311981947624,-0.12299010705977614,0.18483732954393803,0.063181310783371747,0.01880424011662769,0.27133587314701035
